,to_delta,to_drop,pca,augmented,run,score,f1_macro,precision_macro,recall_macro,accuracy,epoch
220,coords_features,features,False,True,2,76.17021276595739,0.6404317626601043,0.7048195578871187,0.6006400304477263,0.7768406656029178,10.0
221,coords_features,features,False,True,2,71.48936170212758,0.6627114813802844,0.7116435391379685,0.6283191131246774,0.7851986931084264,20.0
222,coords_features,features,False,True,2,90.1063829787234,0.665548612851109,0.7498215171067975,0.630043939363468,0.7978117164349213,30.0
223,coords_features,features,False,True,2,89.04255319148933,0.6906358881327219,0.7971467238218666,0.6331523994193893,0.8152116100600258,40.0
224,coords_features,features,False,True,2,75.85106382978718,0.6869341828057465,0.7839393656888602,0.6393430669424938,0.8117924169895905,50.0
225,coords_features,features,False,True,2,74.68085106382973,0.6971362715777362,0.8186640787461337,0.6331502830947922,0.8226578527467517,60.0
226,coords_features,features,False,True,2,87.6595744680851,0.7122396376955737,0.7767765352374681,0.6723991035991059,0.8237975837702303,70.0
227,coords_features,features,False,True,2,87.12765957446808,0.7205911635142381,0.8027263883077785,0.6713850893398314,0.830635969911101,80.0
228,coords_features,features,False,True,2,86.27659574468085,0.7215834631238578,0.8157739568528889,0.6648011150261952,0.83139579059342,90.0
229,coords_features,features,False,True,2,88.93617021276594,0.7088078518492711,0.7864037219729814,0.6606171891322812,0.8220499962008966,100.0
230,coords_features,features,False,True,1,77.65957446808505,0.6432980429596327,0.7212966477003663,0.6016298234216364,0.7799559304004255,10.0
231,coords_features,features,False,True,1,82.23404255319149,0.6324354756725069,0.6920239360895271,0.6155936867992707,0.7690145125750323,20.0
232,coords_features,features,False,True,1,85.42553191489361,0.7094918032916893,0.811979744100385,0.648555251831106,0.8246333865207811,30.0
233,coords_features,features,False,True,1,89.68085106382976,0.7004362638735481,0.7912399503829375,0.6452823340123985,0.8193146417445483,40.0
234,coords_features,features,False,True,1,85.3191489361702,0.7013641347451791,0.8058450093240328,0.6423355850933943,0.819542587949244,50.0
235,coords_features,features,False,True,1,76.48936170212758,0.7064581301975513,0.7924688279716867,0.6577402356867714,0.8199984803586353,60.0
236,coords_features,features,False,True,1,87.65957446808508,0.7049075199832449,0.807948225960968,0.6492689993211738,0.8250132968619406,70.0
237,coords_features,features,False,True,1,87.44680851063828,0.7187037472868714,0.7952730521785532,0.6680808417238081,0.8277486513182889,80.0
238,coords_features,features,False,True,1,76.2765957446808,0.6796239823834045,0.7635304686329171,0.6358554605285451,0.8058658156675025,90.0
239,coords_features,features,False,True,1,64.4680851063829,0.7101080093193396,0.7788113803849944,0.6683439593644839,0.8200744624268672,100.0
240,coords_features,features,False,False,1,18.0851063829788,0.441293067281581,0.5549869550805637,0.4542853240019009,0.7396094521692881,10.0
241,coords_features,features,False,False,1,74.57446808510629,0.6700857861124672,0.720744316205343,0.6348672254976305,0.7817035179697591,20.0
242,coords_features,features,False,False,1,58.72340425531904,0.6782657254325246,0.7668555315975961,0.6314105594545965,0.7960641288655878,30.0
243,coords_features,features,False,False,1,79.2553191489361,0.6942720933418163,0.7545636884548476,0.6562295041213723,0.8093609908061697,40.0
244,coords_features,features,False,False,1,69.36170212765951,0.6784237642370683,0.7555299033298677,0.6366575816982321,0.8036623356887774,50.0
245,coords_features,features,False,False,1,72.87234042553183,0.6971923674332499,0.8039152203310396,0.6432083911644465,0.8144517893777069,60.0
246,coords_features,features,False,False,1,64.14893617021266,0.6937610376571925,0.799895851570841,0.6407496887885852,0.811412506648431,70.0
247,coords_features,features,False,False,1,65.63829787234032,0.6815987321160117,0.8046579689687747,0.6321713481275322,0.8097409011473292,80.0
248,coords_features,features,False,False,1,80.31914893617017,0.6919994534777799,0.7999722124009355,0.6322182345784206,0.8146037535141707,90.0
249,coords_features,features,False,False,1,67.7659574468084,0.6911393731438114,0.7541876197017701,0.6597306437383803,0.7908213661575868,100.0
250,coords_features,features,False,False,0,66.38297872340415,0.5478696178724495,0.7443808981247563,0.4842511494413877,0.7458399817643037,10.0
251,coords_features,features,False,False,0,74.2553191489361,0.6554259298709619,0.750218113892607,0.6040807767230926,0.7860344958589773,20.0
252,coords_features,features,False,False,0,55.63829787234033,0.6657881930653361,0.7714386981496235,0.6227475809403012,0.7849707469037307,30.0
253,coords_features,features,False,False,0,85.3191489361702,0.6832583006171086,0.759650484711834,0.640218890287737,0.8095129549426335,40.0
254,coords_features,features,False,False,0,69.89361702127651,0.6794144563762579,0.7772331099460814,0.6307070460859647,0.8068535825545171,50.0
255,coords_features,features,False,False,0,72.23404255319139,0.7105896105428547,0.7636871712736069,0.6793387618559057,0.8114884887166629,60.0
256,coords_features,features,False,False,0,87.0212765957447,0.7116908502297536,0.7807074739182636,0.668224452465448,0.8172631259022871,70.0
257,coords_features,features,False,False,0,74.4680851063829,0.7052911628324912,0.7946818200169212,0.6562421965490447,0.8148316997188664,80.0
258,coords_features,features,False,False,0,78.8297872340425,0.7142694722482997,0.7920856247955275,0.6650521885720201,0.8243294582478535,90.0
259,coords_features,features,False,False,0,61.17021276595739,0.6983477476649539,0.7696721213260508,0.6627553059283116,0.8067776004862852,100.0
260,coords_features,features,False,False,2,69.46808510638292,0.6072358076026636,0.7054351235096085,0.5654978177778704,0.7665830863916115,10.0
261,coords_features,features,False,False,2,55.85106382978713,0.6138137299540436,0.6772319907546962,0.604759179181455,0.7385457032140414,20.0
262,coords_features,features,False,False,2,46.80851063829776,0.6509271178855301,0.7328591022647302,0.6187172454374882,0.7619481802294659,30.0
263,coords_features,features,False,False,2,71.38297872340416,0.7030679243941711,0.7708714471594741,0.6622884534051909,0.8131600942177646,40.0
264,coords_features,features,False,False,2,56.80851063829775,0.6777957953530621,0.7659396377390479,0.637737134877822,0.796596003343211,50.0
265,coords_features,features,False,False,2,72.97872340425525,0.6988405831965309,0.8019333171628077,0.640065115553817,0.8204543727680268,60.0
266,coords_features,features,False,False,2,71.59574468085098,0.70213512546852,0.787169658830342,0.654852097876201,0.8141478611047793,70.0
267,coords_features,features,False,False,2,62.34042553191478,0.6954849389800455,0.7583651510007261,0.6673447146483684,0.8005470708912696,80.0
268,coords_features,features,False,False,2,78.08510638297864,0.706594042667316,0.7484461531878864,0.6782293532322335,0.8127042018083732,90.0
269,coords_features,features,False,False,2,71.38297872340416,0.7144153792541114,0.7813197666975783,0.6783619524732327,0.8157434845376491,100.0
270,coords_features,features,False,True,3,87.23404255319151,0.6201153252769978,0.6660627962700918,0.5969903501898889,0.7636957677987994,10.0
271,coords_features,features,False,True,3,76.27659574468079,0.6622971405372182,0.7482517156639814,0.6188417552598405,0.7866423524048325,20.0
272,coords_features,features,False,True,3,81.27659574468083,0.6945948289302802,0.8023802922870485,0.6329077313883092,0.813615986627156,30.0
273,coords_features,features,False,True,3,74.1489361702127,0.6743723503405239,0.8350199860026623,0.5988370263443181,0.8080692956462275,40.0
274,coords_features,features,False,True,3,86.17021276595743,0.7061859459127502,0.7830986309053234,0.6582631887678951,0.8209102651774182,50.0
275,coords_features,features,False,True,3,88.82978723404254,0.6948682248578915,0.7811511841983989,0.6488914162853991,0.8142238431730112,60.0
276,coords_features,features,False,True,3,90.6382978723404,0.691569583291466,0.7902550503918959,0.6416512858096366,0.8122483093989818,70.0
277,coords_features,features,False,True,3,91.06382978723404,0.6949684853062317,0.796897132093141,0.6435333006372803,0.8159714307423448,80.0
278,coords_features,features,False,True,3,81.27659574468083,0.6928003963707925,0.786838028342477,0.6406217500595877,0.8170351796975913,90.0
279,coords_features,features,False,True,3,88.1914893617021,0.702867781702095,0.8009135413140458,0.6507456728136339,0.8215941037915052,100.0
280,coords_features,features,False,True,4,82.34042553191486,0.606246912289407,0.6383128553901217,0.5988534787747567,0.7527543499734063,10.0
281,coords_features,features,False,True,4,76.2765957446808,0.6587294969540812,0.74435613363377,0.6137410469377854,0.7920370792492971,20.0
282,coords_features,features,False,True,4,88.51063829787233,0.6993520300261145,0.7862524886523783,0.645717182580912,0.8185548210622293,30.0
283,coords_features,features,False,True,4,90.63829787234044,0.7123371983307389,0.7925411948363643,0.6628592570295658,0.8249373147937087,40.0
284,coords_features,features,False,True,4,85.85106382978721,0.6782443144772492,0.7864490562301693,0.6242705535001136,0.8053339411898792,50.0
285,coords_features,features,False,True,4,89.46808510638297,0.706715677442606,0.794135282947822,0.6562719569944024,0.8219740141326647,60.0
286,coords_features,features,False,True,4,81.80851063829783,0.7084380001007502,0.8145658094065789,0.647246029257987,0.8260010637489552,70.0
287,coords_features,features,False,True,4,82.55319148936165,0.7063890743919798,0.7803295823586227,0.6645434455278185,0.8190866955398526,80.0
288,coords_features,features,False,True,4,85.21276595744679,0.719586037673049,0.7774799035676444,0.6777704201505956,0.8253932072031,90.0
289,coords_features,features,False,True,4,92.65957446808513,0.7222740238073035,0.7900428078922076,0.6771935547931246,0.8311678443887243,100.0
290,coords_features,features,False,False,3,61.06382978723392,0.5783192036386389,0.7622701728491799,0.5134669143248779,0.7590608616366538,10.0
291,coords_features,features,False,False,3,75.10638297872335,0.6591742939989417,0.7118146384348105,0.6241167661649396,0.7798799483321937,20.0
292,coords_features,features,False,False,3,70.21276595744669,0.6846822182586026,0.7504792534973628,0.6469463028192477,0.7894536889294127,30.0
293,coords_features,features,False,False,3,70.53191489361694,0.6836077002076945,0.7728197783441026,0.6357602685770922,0.8057898335992706,40.0
294,coords_features,features,False,False,3,62.978723404255234,0.6959016394468062,0.7944043432877935,0.6493784073825782,0.8139958969683154,50.0
295,coords_features,features,False,False,3,76.4893617021276,0.6838981688244281,0.752291166244322,0.6553842605178279,0.8035103715523136,60.0
296,coords_features,features,False,False,3,72.97872340425525,0.6960207384707415,0.8027520160706307,0.6482988798885846,0.8153635741964896,70.0
297,coords_features,features,False,False,3,77.65957446808504,0.6938423628384274,0.7481398488980774,0.6689441010830111,0.8074614391003723,80.0
298,coords_features,features,False,False,3,82.55319148936172,0.7006827125410853,0.7813236714264754,0.6575549438305044,0.8081452777144594,90.0
299,coords_features,features,False,False,3,80.21276595744675,0.694199489522465,0.8103937547826928,0.6367963722617399,0.8176430362434466,100.0
300,coords_features,features,False,False,4,77.55319148936162,0.5838513414491237,0.7215638335752088,0.5279821821597243,0.7583770230225667,10.0
301,coords_features,features,False,False,4,64.36170212765944,0.651888171770749,0.7590364110509028,0.6042534279685796,0.7763087911252944,20.0
302,coords_features,features,False,False,4,66.38297872340415,0.6737279450157434,0.750368018819695,0.6298246871896775,0.790669402021123,30.0
303,coords_features,features,False,False,4,69.25531914893611,0.6891759531083461,0.7627733498321385,0.6480282400299018,0.8075374211686042,40.0
304,coords_features,features,False,False,4,66.17021276595736,0.6834840047200795,0.784049752937447,0.6323592011890983,0.8117164349213586,50.0
305,coords_features,features,False,False,4,77.12765957446803,0.707238296394854,0.8017545451886932,0.6525589982887936,0.821746067927969,60.0
306,coords_features,features,False,False,4,62.76595744680842,0.6999374480346409,0.7866300794315114,0.6544964046801692,0.8138439328318516,70.0
307,coords_features,features,False,False,4,73.29787234042547,0.7087395783522141,0.800128832607852,0.6532043472854896,0.8246333865207811,80.0
308,coords_features,features,False,False,4,84.99999999999997,0.7232403224530405,0.8117931822327749,0.6680826109177777,0.8319276650710432,90.0
309,coords_features,features,False,False,4,86.80851063829786,0.7289927190603165,0.8396035792691293,0.6660810657791043,0.8398298001671606,100.0
310,coords_features,coords_features,True,True,1,88.51063829787235,0.7752025898029147,0.8336562762171588,0.7349691918575386,0.8595851379074538,10.0
311,coords_features,coords_features,True,True,1,93.29787234042551,0.7753910428438736,0.8331984971642636,0.7344816319377527,0.8605729047944685,20.0
312,coords_features,coords_features,True,True,1,95.95744680851064,0.7731578414291527,0.8314846006806236,0.7354642468954845,0.8588253172251349,30.0
313,coords_features,coords_features,True,True,1,90.6382978723404,0.7751291019595772,0.8439689054183649,0.7322113035122784,0.8624724565002659,40.0
314,coords_features,coords_features,True,True,1,93.5106382978724,0.7621071631083197,0.8520863351366325,0.7067090333224079,0.8517589848795685,50.0
315,coords_features,coords_features,True,True,1,91.48936170212764,0.7789449134779315,0.843901937391229,0.7354051543411693,0.8599650482486133,60.0
316,coords_features,coords_features,True,True,1,85.63829787234039,0.762294191692817,0.8350001025747835,0.7145406294789104,0.8534305903806702,70.0
317,coords_features,coords_features,True,True,1,91.06382978723404,0.7749017481880555,0.8293468667380255,0.7358460747395685,0.8573056758604969,80.0
318,coords_features,coords_features,True,True,1,92.7659574468085,0.7742941396056056,0.8472983879274919,0.7269262621865284,0.8595091558392219,90.0
319,coords_features,coords_features,True,True,1,94.04255319148936,0.7723817696692457,0.8398433026743614,0.7269249341224991,0.8585213889522073,100.0
320,coords_features,coords_features,True,True,0,94.57446808510642,0.7600095957881953,0.8351892016814184,0.7102801564364611,0.8506192538560899,10.0
321,coords_features,coords_features,True,True,0,93.08510638297876,0.7690585058950972,0.8236398514570913,0.7309175722196845,0.8508472000607856,20.0
322,coords_features,coords_features,True,True,0,103.40425531914894,0.7630451926589298,0.8399247274670613,0.712820310399378,0.8526707696983512,30.0
323,coords_features,coords_features,True,True,0,95.21276595744683,0.7713486911691585,0.8332731112246454,0.729306855499918,0.857989514474584,40.0
324,coords_features,coords_features,True,True,0,96.06382978723404,0.7652232550482782,0.8393670665262685,0.7171631666753756,0.8525947876301193,50.0
325,coords_features,coords_features,True,True,0,99.04255319148938,0.7719037432512217,0.8458866384856608,0.7225653953477783,0.8563938910417142,60.0
326,coords_features,coords_features,True,True,0,97.02127659574468,0.7859579241959165,0.8498735914120643,0.7397139022958898,0.8633082592508168,70.0
327,coords_features,coords_features,True,True,0,95.95744680851062,0.7806921827305595,0.8405542354439075,0.736111846916603,0.8597371020439176,80.0
328,coords_features,coords_features,True,True,0,95.21276595744683,0.7712515122115561,0.845864253620211,0.7209426299616235,0.856469873109946,90.0
329,coords_features,coords_features,True,True,0,92.12765957446808,0.77426145494154,0.8522234286161773,0.7221780851707089,0.8598130841121495,100.0
330,coords_features,coords_features,True,False,0,88.93617021276597,0.7702738002633136,0.8097415571592359,0.7413516124682713,0.8497074690373072,10.0
331,coords_features,coords_features,True,False,0,82.87234042553192,0.7729530181674703,0.8072177437290968,0.7485698375309143,0.8465162221715675,20.0
332,coords_features,coords_features,True,False,0,90.10638297872342,0.7701007498835771,0.8393405889850736,0.7243514866028713,0.8560139807005547,30.0
333,coords_features,coords_features,True,False,0,86.91489361702128,0.7722026252094889,0.8090140082802122,0.7446012517621127,0.8496314869690753,40.0
334,coords_features,coords_features,True,False,0,84.36170212765954,0.7603287633981264,0.8269892543545179,0.715081094615687,0.8531266621077426,50.0
335,coords_features,coords_features,True,False,0,86.91489361702126,0.7662516701305511,0.8208434022270488,0.72999323966775,0.846896132512727,60.0
336,coords_features,coords_features,True,False,0,82.12765957446805,0.7599714535176664,0.8026036334841696,0.7317099388924417,0.8418813160094217,70.0
337,coords_features,coords_features,True,False,0,88.29787234042551,0.7690361983314089,0.8147406940130297,0.7355093108613191,0.8516070207431047,80.0
338,coords_features,coords_features,True,False,0,89.68085106382976,0.7557042416311401,0.8177010459291894,0.7138585699560138,0.8420332801458855,90.0
339,coords_features,coords_features,True,False,0,87.02127659574465,0.7659908764538137,0.8105955692416582,0.7341131169050525,0.8449965808069295,100.0
340,coords_features,coords_features,True,False,1,93.29787234042551,0.7730563692525896,0.8447897245717342,0.7260609338857694,0.8565458551781779,10.0
341,coords_features,coords_features,True,False,1,83.93617021276596,0.7704042672210665,0.8147976559857889,0.7360681474808668,0.8530506800395107,20.0
342,coords_features,coords_features,True,False,1,87.65957446808508,0.7701191928860733,0.8223446204187228,0.7342972791268311,0.8518349669478004,30.0
343,coords_features,coords_features,True,False,1,93.82978723404256,0.7668126959892818,0.7995435031088833,0.741243680661001,0.84621229389864,40.0
344,coords_features,coords_features,True,False,1,91.38297872340424,0.7618330568097695,0.8268442721125303,0.7183712761332383,0.8521388952207279,50.0
345,coords_features,coords_features,True,False,1,85.74468085106385,0.7615328996428602,0.8080991276613676,0.7291532326243716,0.8480358635362054,60.0
346,coords_features,coords_features,True,False,1,82.9787234042553,0.7662348140376706,0.7909444135307471,0.7458788809121826,0.8467441683762632,70.0
347,coords_features,coords_features,True,False,1,91.48936170212764,0.7716592950603492,0.8258454911865238,0.7317308531869424,0.8544943393359167,80.0
348,coords_features,coords_features,True,False,1,78.72340425531908,0.7587241569369424,0.7936063792660584,0.7338444050572067,0.8397538180989287,90.0
349,coords_features,coords_features,True,False,1,86.2765957446808,0.7622746795122594,0.8044411332050042,0.7310436381310164,0.8476559531950459,100.0
350,coords_features,coords_features,True,False,2,85.10638297872342,0.7617772860343245,0.7983547636214541,0.7387916936525692,0.8404376567130157,10.0
351,coords_features,coords_features,True,False,2,77.76595744680843,0.7652384817900898,0.8401731030910013,0.7205147962155429,0.8553301420864676,20.0
352,coords_features,coords_features,True,False,2,91.06382978723404,0.7667568936689949,0.8127797272621404,0.7317782379674813,0.8516070207431047,30.0
353,coords_features,coords_features,True,False,2,82.34042553191483,0.7703077897731291,0.8312295536841817,0.7340749695676574,0.8490236304232202,40.0
354,coords_features,coords_features,True,False,2,91.27659574468086,0.7724528944462457,0.8141028968016084,0.7421634958654926,0.8518349669478004,50.0
355,coords_features,coords_features,True,False,2,82.34042553191486,0.7582240106753653,0.832291625032239,0.710659948382488,0.8476559531950459,60.0
356,coords_features,coords_features,True,False,2,89.46808510638297,0.768897140275691,0.832000796741852,0.7281790090506893,0.8530506800395107,70.0
357,coords_features,coords_features,True,False,2,90.74468085106382,0.7822358925082715,0.8284596675058087,0.7484289189739045,0.8614846896132513,80.0
358,coords_features,coords_features,True,False,2,90.3191489361702,0.7746546111592992,0.8195208723035252,0.7417764186077616,0.8555580882911633,90.0
359,coords_features,coords_features,True,False,2,95.3191489361702,0.7727604131142876,0.8298499788097524,0.7322995486286029,0.8570777296558012,100.0
360,coords_features,coords_features,True,False,3,68.93617021276583,0.7634184398529987,0.8293397117972674,0.7268837603690246,0.8440847959881468,10.0
361,coords_features,coords_features,True,False,3,78.51063829787229,0.7549934530374821,0.8296086986560158,0.7123155306705958,0.8437808677152192,20.0
362,coords_features,coords_features,True,False,3,88.51063829787233,0.7708246490740145,0.8371380358937407,0.7249158508268615,0.8540384469265253,30.0
363,coords_features,coords_features,True,False,3,78.40425531914886,0.7646189918541643,0.817110627073714,0.7282363798409607,0.8488716662867564,40.0
364,coords_features,coords_features,True,False,3,86.17021276595744,0.767091430264083,0.8298783856077734,0.7256361407172679,0.8506192538560899,50.0
365,coords_features,coords_features,True,False,3,88.08510638297874,0.77329084185407,0.8145813023303378,0.7418820906991684,0.8503913076513943,60.0
366,coords_features,coords_features,True,False,3,87.34042553191485,0.7628128030420646,0.8155070411396035,0.7261907027924432,0.8446926525340019,70.0
367,coords_features,coords_features,True,False,3,86.59574468085107,0.7658226380535327,0.8225791374594732,0.7259140907874903,0.8480358635362054,80.0
368,coords_features,coords_features,True,False,3,89.04255319148933,0.7648014248942823,0.8100140822749566,0.7293484248976313,0.8487956842185245,90.0
369,coords_features,coords_features,True,False,3,88.5106382978723,0.7585097978605229,0.8079644154134809,0.7242858613841745,0.8392219436213054,100.0
370,coords_features,coords_features,True,False,4,81.1702127659574,0.7488331322293157,0.8507927286910386,0.690337630790891,0.8487956842185245,10.0
371,coords_features,coords_features,True,False,4,83.0851063829787,0.7770249424531263,0.8177123463242846,0.7465696129494054,0.8570777296558012,20.0
372,coords_features,coords_features,True,False,4,89.04255319148936,0.7718713028629345,0.8218796624102934,0.7359221905374441,0.851303092470177,30.0
373,coords_features,coords_features,True,False,4,89.89361702127661,0.7830302911433986,0.8328938579657531,0.7478865837043431,0.858749335156903,40.0
374,coords_features,coords_features,True,False,4,89.14893617021275,0.7785404412324861,0.8380532634509521,0.7386950606091868,0.8602689765215409,50.0
375,coords_features,coords_features,True,False,4,87.9787234042553,0.7746603885706931,0.8138298557590727,0.7442656892095337,0.8490236304232202,60.0
376,coords_features,coords_features,True,False,4,88.82978723404254,0.767107248956993,0.8302453667545205,0.7233384087491654,0.8551781779500038,70.0
377,coords_features,coords_features,True,False,4,88.93617021276594,0.7711698843716115,0.8230705791358508,0.7337806049686816,0.8554061241546995,80.0
378,coords_features,coords_features,True,False,4,88.40425531914892,0.7822896977823668,0.8278786976099135,0.749744237163979,0.8617886178861789,90.0
379,coords_features,coords_features,True,False,4,82.65957446808508,0.7708074159583038,0.8220000338718574,0.7350472167824714,0.852822733834815,100.0
380,coords_features,coords_features,True,True,2,92.34042553191487,0.7625623432080678,0.8265440639435232,0.7171364899585678,0.8523668414254236,10.0
381,coords_features,coords_features,True,True,2,89.78723404255318,0.7614772191120764,0.8316927819232335,0.714498891645881,0.8501633614466986,20.0
382,coords_features,coords_features,True,True,2,90.0,0.7757259168716837,0.8410235746885741,0.7312772503941584,0.8579135324063522,30.0
383,coords_features,coords_features,True,True,2,95.95744680851064,0.7694443435419974,0.8345476884456223,0.7267714727308967,0.8544943393359167,40.0
384,coords_features,coords_features,True,True,2,88.72340425531912,0.7609087052374031,0.8210256927243531,0.7224062961909108,0.8481878276726692,50.0
385,coords_features,coords_features,True,True,2,91.48936170212764,0.7699652225337279,0.8243376797560791,0.731748715714487,0.8534305903806702,60.0
386,coords_features,coords_features,True,True,2,91.80851063829788,0.7680987974496044,0.8340735718263541,0.7218551125040111,0.8549502317453082,70.0
387,coords_features,coords_features,True,True,2,93.72340425531914,0.7720611042896505,0.8410058318173226,0.7246362103156103,0.8554061241546995,80.0
388,coords_features,coords_features,True,True,2,92.97872340425532,0.7789748876791109,0.837538311221342,0.7366380114699823,0.8604209406580047,90.0
389,coords_features,coords_features,True,True,2,92.55319148936172,0.7605317996782861,0.8229005973472376,0.7170578852780326,0.8469721145809589,100.0
390,coords_features,coords_features,True,True,3,82.23404255319144,0.7634101547950463,0.8478923906361818,0.7114146247113762,0.855786034495859,10.0
391,coords_features,coords_features,True,True,3,93.61702127659574,0.780559699181429,0.8486029916411505,0.7343581550004133,0.86384013372844,20.0
392,coords_features,coords_features,True,True,3,94.14893617021276,0.7831813639181823,0.8395861307569039,0.7423655331424788,0.8652837930248461,30.0
393,coords_features,coords_features,True,True,3,87.87234042553187,0.7786073300374051,0.8356755455313976,0.7389232022426697,0.8604209406580047,40.0
394,coords_features,coords_features,True,True,3,89.99999999999997,0.7788946910361012,0.8229197204991384,0.7464234472398883,0.8606488868627004,50.0
395,coords_features,coords_features,True,True,3,88.72340425531912,0.768394171831465,0.8438171567358839,0.7189115600417524,0.8551021958817719,60.0
396,coords_features,coords_features,True,True,3,80.8510638297872,0.7658205601638204,0.841376470059051,0.7182655229084626,0.8556340703593952,70.0
397,coords_features,coords_features,True,True,3,83.51063829787232,0.7749853339669643,0.8311117759153324,0.7373376520981567,0.8566978193146417,80.0
398,coords_features,coords_features,True,True,3,85.4255319148936,0.7752164903220977,0.8397979508780135,0.7320328388958454,0.8595091558392219,90.0
399,coords_features,coords_features,True,True,3,91.38297872340422,0.7807703954585385,0.834056322553281,0.7425428575338626,0.8620165640908746,100.0
400,coords_features,coords_features,True,True,4,97.12765957446808,0.7804015735244969,0.8610705060094055,0.7274828250064584,0.8655877212977737,10.0
401,coords_features,coords_features,True,True,4,89.78723404255318,0.7770049548837812,0.8443070117525681,0.731657520816318,0.8597371020439176,20.0
402,coords_features,coords_features,True,True,4,94.68085106382978,0.775379728408881,0.8532344075420024,0.7227680608886365,0.8604209406580047,30.0
403,coords_features,coords_features,True,True,4,92.34042553191487,0.7786824929638547,0.843040621187656,0.7374512571628687,0.8591292454980625,40.0
404,coords_features,coords_features,True,True,4,90.74468085106382,0.7775105226596903,0.8361044677190894,0.737320761951446,0.8561659448370185,50.0
405,coords_features,coords_features,True,True,4,94.57446808510636,0.7689307633856641,0.835988298007045,0.7225827086350161,0.8538864827900615,60.0
406,coords_features,coords_features,True,True,4,95.3191489361702,0.775189438075214,0.8345172888614336,0.7327348089660698,0.8578375503381203,70.0
407,coords_features,coords_features,True,True,4,97.87234042553192,0.7782733476923877,0.8390827920433573,0.7336561439400602,0.8595091558392219,80.0
408,coords_features,coords_features,True,True,4,90.74468085106383,0.7607726529459523,0.8447886633964039,0.7064047741492003,0.8503153255831624,90.0
409,coords_features,coords_features,True,True,4,97.34042553191496,0.7753520500252065,0.848911775806144,0.7255412042425432,0.8583694248157435,100.0
410,coords_features,coords_features,False,True,0,42.23404255319139,0.4508760419196116,0.7999597469810236,0.4370488662856162,0.7197781323607628,10.0
411,coords_features,coords_features,False,True,0,78.93617021276587,0.5944307354661283,0.7230716825279232,0.5492252565204594,0.761112377478915,20.0
412,coords_features,coords_features,False,True,0,80.53191489361693,0.6681684591020653,0.7780369343121898,0.6067470266651569,0.7971278778208343,30.0
413,coords_features,coords_features,False,True,0,79.4680851063829,0.675587301968857,0.7888835834461759,0.6159361077034218,0.8034343894840817,40.0
414,coords_features,coords_features,False,True,0,82.97872340425529,0.68166695174472,0.7955647882495565,0.6196547157423095,0.8057898335992706,50.0
415,coords_features,coords_features,False,True,0,82.97872340425529,0.6851823474896417,0.7550958464663189,0.6413037164431169,0.8012309095053567,60.0
416,coords_features,coords_features,False,True,0,72.127659574468,0.6910747358450352,0.7724590805532578,0.639917981064672,0.8044221563710964,70.0
417,coords_features,coords_features,False,True,0,84.57446808510635,0.6840998395781623,0.816176833389733,0.6164379680172866,0.8117164349213586,80.0
418,coords_features,coords_features,False,True,0,81.17021276595742,0.695536748819319,0.7760944731544631,0.6447211779502605,0.8124002735354456,90.0
419,coords_features,coords_features,False,True,0,75.53191489361694,0.6815266158950262,0.823795598437111,0.610936447529512,0.8087531342603146,100.0
420,coords_features,coords_features,False,True,1,38.93617021276586,0.4417824224138132,0.603925038590513,0.4394880017664206,0.7192462578831396,10.0
421,coords_features,coords_features,False,True,1,79.78723404255312,0.5897259997414239,0.7287135194610204,0.544786193720853,0.7607324671377554,20.0
422,coords_features,coords_features,False,True,1,82.12765957446801,0.6650126408287005,0.7814466203747644,0.607232823110885,0.7992553757313274,30.0
423,coords_features,coords_features,False,True,1,73.72340425531908,0.6725205211728879,0.7076289323518462,0.6477717853516294,0.7855786034495859,40.0
424,coords_features,coords_features,False,True,1,86.38297872340421,0.6861244945713214,0.8121948186288569,0.6201768864720958,0.81217232733075,50.0
425,coords_features,coords_features,False,True,1,91.27659574468082,0.6969567469636594,0.7815295832194892,0.6466662067934102,0.8114884887166629,60.0
426,coords_features,coords_features,False,True,1,76.91489361702125,0.6715450233571683,0.7337956620596708,0.6412769870536257,0.7944685054327179,70.0
427,coords_features,coords_features,False,True,1,90.0,0.6936870851748448,0.7816165284080546,0.6430339933559707,0.8113365245801991,80.0
428,coords_features,coords_features,False,True,1,86.48936170212764,0.6903329967450219,0.8105053587879477,0.6243881026664928,0.811412506648431,90.0
429,coords_features,coords_features,False,True,1,80.9574468085106,0.6708704845906212,0.7958345201545693,0.6086540848929187,0.8019147481194439,100.0
430,coords_features,coords_features,False,False,0,0.0,0.2785862009826175,0.7878833377264793,0.304911123004876,0.6809512954942634,10.0
431,coords_features,coords_features,False,False,0,56.91489361702118,0.5230564327012294,0.6936314458654661,0.4801710848464705,0.732999012233113,20.0
432,coords_features,coords_features,False,False,0,68.72340425531905,0.6249490558803874,0.7289607388103035,0.5788634781463879,0.7653673732999012,30.0
433,coords_features,coords_features,False,False,0,61.70212765957434,0.6607846351642532,0.7597809885162393,0.610396900521649,0.7864903882683687,40.0
434,coords_features,coords_features,False,False,0,65.21276595744669,0.6658972962257559,0.7592985659279312,0.6207968831008599,0.7893777068611808,50.0
435,coords_features,coords_features,False,False,0,66.59574468085096,0.6793562711777601,0.7523135566049992,0.6404810784006255,0.7873261910189195,60.0
436,coords_features,coords_features,False,False,0,75.10638297872332,0.6708237617291526,0.7843379219232469,0.6138642090776066,0.8052579591216473,70.0
