n_layers,learning_rates,n_epochs,losses,n_neurons,activations,Score,Accuracy,F1,Precision,Recall,train_accuracy,train_loss
4,0.05,20,crossentropy,"(27, 64, 64, 32, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",99.468085106383,0.8589012992933668,0.7779367589051038,0.8446331324098395,0.7302555635089559,0.933211046423108,0.1808226714102986
4,0.05,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'relu', 'relu', 'softmax')",92.34042553191487,0.8375503381202036,0.7501327599433139,0.8415194633784581,0.692059110648104,0.9276573839784814,0.20177511276958
4,0.05,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",95.53191489361704,0.8484917559455969,0.7649321917055355,0.8422481015188847,0.7131710470491942,0.9436151007416969,0.147932244310557
4,0.05,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,0.7277395780918526
4,0.05,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.05,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",97.65957446808518,0.8601170123850771,0.7772043271828264,0.8485408985013656,0.7292458109275167,0.9443328717364984,0.1472242691857613
4,0.05,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'relu', 'sigmoid', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7912591443299717,0.743543656213616
4,0.05,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'sigmoid', 'relu', 'softmax')",97.2340425531915,0.840285692576552,0.7583548489881673,0.8038822502190515,0.7227854533365324,0.9140342355013884,0.2431051426308864
4,0.05,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",97.55319148936172,0.8607248689309323,0.7801740197783856,0.8538945403105529,0.7302413134373995,0.9364881422781616,0.1718914856273072
4,0.05,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'relu', 'relu', 'softmax')",93.08510638297876,0.8389180153483777,0.745896476336881,0.8432374367471769,0.6875310510801081,0.9279038911888172,0.2008427883038284
4,0.05,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",95.21276595744683,0.8566978193146417,0.7793046519018294,0.8431485773936699,0.7350224985033685,0.9429190803831012,0.1503558571011164
4,0.05,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,0.7277045443787783
4,0.05,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",94.8936170212766,0.8599650482486133,0.7806312971688201,0.8559368777781774,0.7289768923586913,0.9446518810675212,0.1456030609963973
4,0.01,20,crossentropy,"(27, 32, 32, 32, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.01,20,crossentropy,"(27, 32, 32, 32, 4)","('relu', 'relu', 'sigmoid', 'softmax')",96.2765957446809,0.8580654965428159,0.7682140283651558,0.8544352095278628,0.7141948914799843,0.9390474671384138,0.1640920709549299
4,0.01,20,crossentropy,"(27, 32, 32, 32, 4)","('relu', 'sigmoid', 'relu', 'softmax')",87.55319148936167,0.8570017475875693,0.7746557117549048,0.8445295324357697,0.7302949708613542,0.937771429814322,0.1647563410266509
4,0.01,20,crossentropy,"(27, 32, 32, 32, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",100.74468085106388,0.8619405820226427,0.7839907352705188,0.8434127014380814,0.7440099426946677,0.9396854858004596,0.1605900275555122
4,0.01,20,crossentropy,"(27, 32, 32, 32, 4)","('sigmoid', 'relu', 'relu', 'softmax')",98.61702127659576,0.8525188055618874,0.7712361471638398,0.8368633295170885,0.7258740891773352,0.9386124544142916,0.1641762469439333
4,0.01,20,crossentropy,"(27, 32, 32, 32, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",98.936170212766,0.8531266621077426,0.7687858467143794,0.8456605371136732,0.717265578830768,0.9393012245608184,0.1629468807407713
4,0.01,20,crossentropy,"(27, 32, 32, 32, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",99.46808510638304,0.8602689765215409,0.7791162979473398,0.847230749198414,0.7331678253390921,0.9359371261609402,0.1701957313070465
4,0.01,20,crossentropy,"(27, 32, 32, 32, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",95.42553191489364,0.8560899627687866,0.7747126258787704,0.8511019601469697,0.7217776041206954,0.9346683390489172,0.1763045676236402
4,0.01,20,crossentropy,"(27, 32, 32, 64, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.01,20,crossentropy,"(27, 32, 32, 64, 4)","('relu', 'relu', 'sigmoid', 'softmax')",99.1489361702128,0.8633842413190487,0.783520437762929,0.8441383332399965,0.7418507377403051,0.9407077657021468,0.1561778104123966
4,0.01,20,crossentropy,"(27, 32, 32, 64, 4)","('relu', 'sigmoid', 'relu', 'softmax')",94.78723404255324,0.8555580882911633,0.7741123088753741,0.851944594464033,0.7210694400157815,0.9398159896176964,0.1596441622682419
4,0.01,20,crossentropy,"(27, 32, 32, 64, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",98.29787234042558,0.8575336220651926,0.7768599917454837,0.8695168850927414,0.7180960804972347,0.940338004886643,0.1598545902458673
4,0.01,20,crossentropy,"(27, 32, 32, 64, 4)","('sigmoid', 'relu', 'relu', 'softmax')",97.23404255319151,0.8480358635362054,0.7600245652179343,0.8618467163552637,0.6980540933712963,0.9400842474642384,0.1586849988835335
4,0.01,20,crossentropy,"(27, 32, 32, 64, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",92.55319148936172,0.848339791809133,0.7636623405186853,0.8215548091930418,0.7276557693721971,0.9388734620487648,0.1617413099313009
4,0.01,20,crossentropy,"(27, 32, 32, 64, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",98.93617021276596,0.8590532634298306,0.7843988158057433,0.8497447369593403,0.7401209927851737,0.9364228903695432,0.1679152659655384
4,0.01,20,crossentropy,"(27, 32, 64, 32, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.01,20,crossentropy,"(27, 32, 32, 64, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",96.4893617021277,0.8536585365853658,0.7707383655748188,0.8427458802137615,0.7226567544456326,0.9344000812023752,0.1748694612729558
4,0.01,20,crossentropy,"(27, 32, 64, 32, 4)","('relu', 'relu', 'sigmoid', 'softmax')",97.34042553191492,0.8586733530886711,0.7764610145124569,0.8579629750350116,0.723337161960939,0.9429553314434448,0.1497620957226173
4,0.01,20,crossentropy,"(27, 32, 64, 32, 4)","('relu', 'sigmoid', 'relu', 'softmax')",99.57446808510645,0.8633842413190487,0.7800352104766719,0.8531290222626736,0.731253712594918,0.9419113009055516,0.1523912528786162
4,0.01,20,crossentropy,"(27, 32, 64, 32, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",98.7234042553192,0.8664235240483246,0.7858880511919417,0.8626102344329557,0.7332130504571183,0.941824298360727,0.1529098121340111
4,0.01,20,crossentropy,"(27, 32, 64, 32, 4)","('sigmoid', 'relu', 'relu', 'softmax')",100.31914893617028,0.8585973710204392,0.7785083425775721,0.8497806066444153,0.7322065877299533,0.9407295163383528,0.1563373898970657
4,0.01,20,crossentropy,"(27, 32, 64, 32, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",100.10638297872342,0.8494795228326115,0.7705238605201914,0.8152754368554275,0.7378575984926828,0.9402582525538872,0.1585006394493268
4,0.01,20,crossentropy,"(27, 32, 64, 32, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",97.44680851063832,0.8608008509991641,0.7797791937874698,0.8619754234935332,0.7252663670036963,0.9361256316747264,0.1693243142267093
4,0.01,20,crossentropy,"(27, 32, 64, 64, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.01,20,crossentropy,"(27, 32, 64, 32, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",98.5106382978724,0.8506952359243218,0.7655960018125321,0.8441711336046503,0.716250234121695,0.9325222762765812,0.1814563074198601
4,0.01,20,crossentropy,"(27, 32, 64, 64, 4)","('relu', 'relu', 'sigmoid', 'softmax')",100.63829787234046,0.8683990578223539,0.78994863676208,0.8509979009681768,0.7468305738201653,0.9445793789468342,0.1464213561681384
4,0.01,20,crossentropy,"(27, 32, 64, 64, 4)","('relu', 'sigmoid', 'relu', 'softmax')",96.48936170212768,0.8547222855406125,0.7779352406541403,0.845152638808194,0.7302412007845756,0.94175179624004,0.1528259217949512
4,0.01,20,crossentropy,"(27, 32, 64, 64, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",99.68085106382982,0.8569257655193374,0.7710164676763495,0.8298101159231486,0.7295127578929886,0.9413240337279866,0.1551609168515351
4,0.01,20,crossentropy,"(27, 32, 64, 64, 4)","('sigmoid', 'relu', 'relu', 'softmax')",96.17021276595749,0.8580654965428159,0.7744564573591909,0.8446458527627059,0.7267807542158174,0.9434048445917044,0.1489780380566816
4,0.01,20,crossentropy,"(27, 32, 64, 64, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",96.91489361702128,0.8560899627687866,0.7717182823749955,0.8514856162296738,0.7186858547001452,0.94057726188491,0.1573180882062893
4,0.01,20,crossentropy,"(27, 32, 64, 64, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",94.78723404255318,0.8532786262442064,0.7720872131767242,0.8260075427559792,0.7332083395436619,0.9349800981678714,0.1742545879299679
4,0.01,20,crossentropy,"(27, 32, 64, 64, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",94.57446808510636,0.8578375503381203,0.7789566080512451,0.8326643928139555,0.7405059452826543,0.9318770074024664,0.1811082737307792
4,0.01,20,crossentropy,"(27, 64, 32, 32, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.01,20,crossentropy,"(27, 64, 32, 32, 4)","('relu', 'relu', 'sigmoid', 'softmax')",98.936170212766,0.8634602233872806,0.7859685695977137,0.8470024912646906,0.7427015923481416,0.9448186359451014,0.1466291030379161
4,0.01,20,crossentropy,"(27, 64, 32, 32, 4)","('relu', 'sigmoid', 'relu', 'softmax')",97.65957446808514,0.8627763847731935,0.7848881114877836,0.8515545707059758,0.7366626909803331,0.9450433925192312,0.1459653473502837
4,0.01,20,crossentropy,"(27, 64, 32, 32, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",97.44680851063832,0.8574576399969607,0.7758329336139661,0.8449128204719245,0.7295130007014005,0.9440138624054754,0.1490909518292876
4,0.01,20,crossentropy,"(27, 64, 32, 32, 4)","('sigmoid', 'relu', 'relu', 'softmax')",99.46808510638304,0.8561659448370185,0.7741976480399638,0.8447421681577453,0.7276010710714957,0.9429915825037882,0.1535061159088529
4,0.01,20,crossentropy,"(27, 64, 32, 32, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",95.74468085106386,0.8649038826836867,0.7851801988089394,0.8466364323507181,0.7409891312415159,0.9430423339882692,0.1511133187364424
4,0.01,20,crossentropy,"(27, 64, 32, 32, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",96.9148936170213,0.8643720082060634,0.7847696866180032,0.8520385018616135,0.7404420643925129,0.9408092686711086,0.1600361858171825
4,0.01,20,crossentropy,"(27, 64, 32, 64, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.01,20,crossentropy,"(27, 64, 32, 32, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",100.63829787234044,0.8606488868627004,0.7773717260028138,0.8595061959050991,0.7221396002481374,0.9384747003849864,0.1634413331785117
4,0.01,20,crossentropy,"(27, 64, 32, 64, 4)","('relu', 'relu', 'sigmoid', 'softmax')",102.02127659574472,0.8679431654129626,0.7909592282393128,0.8625048734128444,0.7424108021865543,0.9456016588485212,0.1428812361198282
4,0.01,20,crossentropy,"(27, 64, 32, 64, 4)","('relu', 'sigmoid', 'relu', 'softmax')",97.97872340425532,0.8595851379074538,0.7737400159846964,0.8649485747797627,0.7147872946084349,0.9446446308554524,0.1475675870202418
4,0.01,20,crossentropy,"(27, 64, 32, 64, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",96.8085106382979,0.8582934427475116,0.784281036797164,0.826026299789852,0.7541991807749633,0.9446301304313152,0.1474983454042763
4,0.01,20,crossentropy,"(27, 64, 32, 64, 4)","('sigmoid', 'relu', 'relu', 'softmax')",94.89361702127664,0.8652837930248461,0.7836383802358379,0.8453925749128893,0.7388220918757962,0.9440573636778876,0.1494099643763948
4,0.01,20,crossentropy,"(27, 64, 32, 64, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",96.27659574468092,0.8655877212977737,0.781494762293558,0.8579145915927481,0.7294551556712208,0.9427160744451776,0.1503817457847462
4,0.01,20,crossentropy,"(27, 64, 32, 64, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",90.53191489361704,0.8537345186535977,0.7634635099523446,0.86061291932655,0.7021658059023117,0.9403815061590552,0.1587089678351294
4,0.01,20,crossentropy,"(27, 64, 32, 64, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",98.7234042553192,0.8568497834511055,0.7751443791960915,0.8444697900839218,0.7289363882615937,0.9390257165022076,0.1640935607405857
4,0.01,20,crossentropy,"(27, 64, 64, 32, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.01,20,crossentropy,"(27, 64, 64, 32, 4)","('relu', 'relu', 'sigmoid', 'softmax')",99.468085106383,0.8661955778436289,0.782732725433343,0.874226967244731,0.7226445035211962,0.9478202237415444,0.1376614467671036
4,0.01,20,crossentropy,"(27, 64, 64, 32, 4)","('relu', 'sigmoid', 'relu', 'softmax')",93.1914893617022,0.860192994453309,0.7691700405089297,0.8665039693879216,0.7102556106502628,0.947218456139842,0.1387388158878653
4,0.01,20,crossentropy,"(27, 64, 64, 32, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",105.2127659574468,0.8641440620013677,0.7862807755082407,0.8442691044376375,0.7447542209890825,0.9466021881140024,0.1406235305997804
4,0.01,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'relu', 'relu', 'softmax')",95.2127659574468,0.8648279006154548,0.7880981262080595,0.8475694203972012,0.7446542809566168,0.9447461338244144,0.1458863055449395
4,0.01,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",97.02127659574477,0.8648279006154548,0.7798098121218591,0.8525559128643955,0.7332384451944145,0.9447678844606204,0.1453953587621652
4,0.01,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",96.2765957446809,0.8554061241546995,0.7694924000024861,0.870948895305694,0.7072511611677219,0.9388807122608336,0.1616271361780027
4,0.01,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",97.34042553191492,0.8547222855406125,0.7738936206792008,0.8346517955235635,0.7338610467747044,0.9372276639091692,0.1665363456956756
4,0.01,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.01,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'relu', 'sigmoid', 'softmax')",104.6808510638298,0.8641440620013677,0.7855856828621801,0.8570191758203217,0.7351219729553191,0.9484002407070408,0.1330991850880578
4,0.01,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'sigmoid', 'relu', 'softmax')",102.97872340425532,0.8640680799331358,0.7853907710872768,0.844460337358135,0.744064776286889,0.9477767224691322,0.1381732763918015
4,0.01,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",95.0,0.8574576399969607,0.7769198026514877,0.8476640623223415,0.7286300731902228,0.9471677046553612,0.1401481671436049
4,0.01,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'relu', 'relu', 'softmax')",98.19148936170215,0.8540384469265253,0.7738762113534838,0.8231972508958948,0.7419086159961806,0.9465441864174527,0.1405092399204341
4,0.01,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",97.34042553191487,0.8688549502317453,0.7940101335576635,0.8664015649352735,0.7426525229277915,0.94426761982788,0.1482800062865858
4,0.01,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",97.44680851063832,0.8696907529822961,0.7954492714004402,0.8467999580799788,0.7581811979913875,0.9395114807108108,0.1607479595598766
4,0.005,20,crossentropy,"(27, 32, 32, 32, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.01,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",96.7021276595745,0.8637641516602081,0.7875365233013769,0.8493762099841307,0.7429153181145285,0.9386704561108412,0.1639514521727144
4,0.005,20,crossentropy,"(27, 32, 32, 32, 4)","('relu', 'relu', 'sigmoid', 'softmax')",98.72340425531917,0.8567738013828736,0.7687343817818193,0.8483050198207277,0.7166556275645737,0.9414762881814293,0.1548869981606476
4,0.005,20,crossentropy,"(27, 32, 32, 32, 4)","('relu', 'sigmoid', 'relu', 'softmax')",94.68085106382983,0.8590532634298306,0.7726506268190679,0.852590998764192,0.7254774665905517,0.9400334959797574,0.1592017936961791
4,0.005,20,crossentropy,"(27, 32, 32, 32, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",101.38297872340428,0.8655117392295418,0.7857696297252581,0.8658484473823203,0.7329231153457713,0.9384892008091236,0.1637227301387442
4,0.005,20,crossentropy,"(27, 32, 32, 32, 4)","('sigmoid', 'relu', 'relu', 'softmax')",94.2553191489362,0.8584454068839754,0.7735952147825369,0.8483874536572895,0.7219747476292477,0.9392287224401312,0.1626198380374187
4,0.005,20,crossentropy,"(27, 32, 32, 32, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",98.72340425531918,0.8574576399969607,0.7788657557885837,0.8394078380582611,0.7371521163497927,0.9358863746764592,0.1715230954020419
4,0.005,20,crossentropy,"(27, 32, 32, 32, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",98.29787234042551,0.8563938910417142,0.7796316768530969,0.8330432019404119,0.7387858544429103,0.9316595010404054,0.183498202978375
4,0.005,20,crossentropy,"(27, 32, 32, 64, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.005,20,crossentropy,"(27, 32, 32, 32, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",93.82978723404256,0.8453005090798571,0.7531820112795261,0.8282654617089287,0.7074374357016133,0.9268018589543744,0.2007308847108558
4,0.005,20,crossentropy,"(27, 32, 32, 64, 4)","('relu', 'relu', 'sigmoid', 'softmax')",103.51063829787236,0.8710584302104704,0.794333520760252,0.8467116510594911,0.7557244180815265,0.942288311933124,0.1519499055119663
4,0.005,20,crossentropy,"(27, 32, 32, 64, 4)","('relu', 'sigmoid', 'relu', 'softmax')",100.21276595744682,0.8595851379074538,0.7779972480665707,0.8574681285475776,0.7240206835373006,0.9404685087038795,0.1586492251853729
4,0.005,20,crossentropy,"(27, 32, 32, 64, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",97.44680851063832,0.8585973710204392,0.777871501814124,0.8436141987047957,0.7345340261834828,0.9393084747728871,0.162098628719509
4,0.005,20,crossentropy,"(27, 32, 32, 64, 4)","('sigmoid', 'relu', 'relu', 'softmax')",97.23404255319151,0.8563179089734823,0.7721554830658606,0.8437275264762736,0.726161421449334,0.9403960065831926,0.1588669430934511
4,0.005,20,crossentropy,"(27, 32, 32, 64, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",97.87234042553192,0.8614087075450194,0.7834829570399622,0.8473394234057008,0.7370122248528392,0.9369086545781464,0.1681844708437933
4,0.005,20,crossentropy,"(27, 32, 32, 64, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",90.31914893617024,0.8458323835574805,0.7630432046185184,0.832419871430992,0.7137265341619252,0.9327252822145048,0.1811614566166101
4,0.005,20,crossentropy,"(27, 32, 64, 32, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.005,20,crossentropy,"(27, 32, 32, 64, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",94.89361702127664,0.8526707696983512,0.7659627636899113,0.8236536662459799,0.7273645839147412,0.9271208682853972,0.1989941246234101
4,0.005,20,crossentropy,"(27, 32, 64, 32, 4)","('relu', 'relu', 'sigmoid', 'softmax')",98.08510638297874,0.8624724565002659,0.7833038089447542,0.8601052713409797,0.7321784648683701,0.9438253568916892,0.1474888151436882
4,0.005,20,crossentropy,"(27, 32, 64, 32, 4)","('relu', 'sigmoid', 'relu', 'softmax')",92.87234042553192,0.8657396854342375,0.7864593328559826,0.865453129283637,0.7328361872233875,0.9421288072676126,0.1535030710817702
4,0.005,20,crossentropy,"(27, 32, 64, 32, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",99.68085106382983,0.8649798647519186,0.7851639126892236,0.8691313680064721,0.7299377475616441,0.94158504136246,0.1576698195358918
4,0.005,20,crossentropy,"(27, 32, 64, 32, 4)","('sigmoid', 'relu', 'relu', 'softmax')",97.76595744680854,0.8617886178861789,0.7759630965696512,0.8649545997841561,0.7187680650004306,0.9418170481486584,0.155138215714454
4,0.005,20,crossentropy,"(27, 32, 64, 32, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",99.3617021276596,0.8652078109566143,0.788313212166921,0.8576518945064929,0.7399464148428032,0.9390039658660017,0.1644502226653231
4,0.005,20,crossentropy,"(27, 32, 64, 32, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",95.31914893617024,0.8437808677152192,0.7535474698565259,0.8420504094575445,0.6981533723254723,0.9309779811059472,0.1846807637498746
4,0.005,20,crossentropy,"(27, 32, 64, 32, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",92.55319148936172,0.8510751462654813,0.7608771726765112,0.8590152035043481,0.6983092743241072,0.9279473924612296,0.1947283729359925
4,0.005,20,crossentropy,"(27, 32, 64, 64, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.005,20,crossentropy,"(27, 32, 64, 64, 4)","('relu', 'relu', 'sigmoid', 'softmax')",93.82978723404258,0.8516830028113366,0.7702405460230982,0.8514140877109375,0.7150739175265166,0.9438181066796204,0.1463325043601548
4,0.005,20,crossentropy,"(27, 32, 64, 64, 4)","('relu', 'sigmoid', 'relu', 'softmax')",99.57446808510642,0.8651318288883824,0.7889929514411456,0.8600108539555685,0.7428863626099458,0.9419330515417575,0.15358770082321
4,0.005,20,crossentropy,"(27, 32, 64, 64, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",97.23404255319154,0.8658916495707013,0.7869843492533761,0.8494161376611689,0.7455449751945191,0.9410050243969637,0.1576007194574816
4,0.005,20,crossentropy,"(27, 32, 64, 64, 4)","('sigmoid', 'relu', 'relu', 'softmax')",98.61702127659576,0.8664235240483246,0.7907917330093294,0.8564901044726397,0.744245913726425,0.9419185511176202,0.152853291880403
4,0.005,20,crossentropy,"(27, 32, 64, 64, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",96.7021276595745,0.8617886178861789,0.7827152241275156,0.8492318020374522,0.7395171269922611,0.9385617029298108,0.1652037655790169
4,0.005,20,crossentropy,"(27, 32, 64, 64, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",93.29787234042556,0.8578375503381203,0.7788342054470557,0.8420339163562078,0.7345439662202706,0.9334865544817186,0.1803674639308751
4,0.005,20,crossentropy,"(27, 32, 64, 64, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",92.97872340425536,0.8519869310842642,0.7643013630617501,0.8400292975362014,0.7132778078187888,0.92632334495784,0.2011924700967053
4,0.005,20,crossentropy,"(27, 64, 32, 32, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.005,20,crossentropy,"(27, 64, 32, 32, 4)","('relu', 'relu', 'sigmoid', 'softmax')",103.19148936170214,0.8643720082060634,0.789079664625773,0.8379596725492221,0.7513329313204485,0.9460511719967808,0.1416305873401172
4,0.005,20,crossentropy,"(27, 64, 32, 32, 4)","('relu', 'sigmoid', 'relu', 'softmax')",102.23404255319151,0.8688549502317453,0.7956996966490992,0.8560574064283373,0.7529097084877869,0.945144895488193,0.145621647622021
4,0.005,20,crossentropy,"(27, 64, 32, 32, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",100.00000000000004,0.8680191474811945,0.7891287737699337,0.8542016402909459,0.7448185577220019,0.9433250922589486,0.151542772259603
4,0.005,20,crossentropy,"(27, 64, 32, 32, 4)","('sigmoid', 'relu', 'relu', 'softmax')",96.2765957446809,0.8481118456044373,0.7640073444221107,0.8503608843407522,0.7073693189296194,0.940780267822834,0.1579120291166547
4,0.005,20,crossentropy,"(27, 64, 32, 32, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",96.7021276595745,0.8586733530886711,0.7781949406219214,0.8452165148712222,0.7303631001592307,0.9392214722280626,0.164438880495991
4,0.005,20,crossentropy,"(27, 64, 32, 32, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",100.95744680851064,0.8592812096345263,0.7787959851925486,0.8540458804338789,0.7277028600574051,0.9359951278574898,0.17202670639161
4,0.005,20,crossentropy,"(27, 64, 32, 32, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",99.57446808510645,0.8573816579287288,0.772983883977598,0.8468397902884397,0.7243114282036907,0.9317827546455734,0.1854203386734977
4,0.005,20,crossentropy,"(27, 64, 32, 64, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.005,20,crossentropy,"(27, 64, 32, 64, 4)","('relu', 'relu', 'sigmoid', 'softmax')",102.55319148936172,0.8718942329610212,0.7987792254251214,0.8504622014818426,0.7614216455930699,0.947145954019155,0.1404663505273856
4,0.005,20,crossentropy,"(27, 64, 32, 64, 4)","('relu', 'sigmoid', 'relu', 'softmax')",97.65957446808514,0.8615606716814832,0.7819145467503879,0.8575017127517722,0.7317118606118506,0.946145424753674,0.1434631445409077
